year,exporter_iso3,exporter_name,importer_iso3,importer_name,trade_value_thousand_usd,quantity_metric_tons,quantity_missing
2019,GNQ,Equatorial Guinea,PRT,Portugal,188985.265,399977.0,0
2019,CIV,CÃ´te d'Ivoire,CAN,Canada,187343.334,425629.478,0
2019,CMR,Cameroon,USA,USA,186134.592,396716.468,0
2019,TUN,Tunisia,ITA,Italy,186120.814,413153.85,0
2019,AZE,Azerbaijan,AUT,Austria,185497.504,416944.348,0
2019,KAZ,Kazakhstan,FIN,Finland,185094.044,409499.0,0
2019,GHA,Ghana,FRA,France,184224.742,361036.92,0
2019,DNK,Denmark,SWE,Sweden,183676.282,475534.227,0
2019,USA,USA,HUN,Hungary,182545.298,377020.0,0
2019,AGO,Angola,MYS,Malaysia,182158.137,334447.247,0
2019,NGA,Nigeria,DOM,Dominican Rep.,180696.989,343740.789,0
2019,ARG,Argentina,ARE,United Arab Emirates,176797.41,419708.0,0
2019,EGY,Egypt,ESP,Spain,176313.066,372933.15,0
2019,USA,USA,VNM,Viet Nam,175123.078,318076.674,0
2019,GAB,Gabon,MYS,Malaysia,172057.323,355762.0,0
2019,GHA,Ghana,ITA,Italy,171305.181,389799.981,0
2019,GBR,United Kingdom,IRL,Ireland,171155.471,341853.251,0
2019,GAB,Gabon,ITA,Italy,168883.881,354912.0,0
2019,IDN,Indonesia,KOR,Rep. of Korea,168415.268,400819.49,0
2019,NOR,Norway,IRL,Ireland,166922.753,357865.321,0
2019,SDN,Sudan,NLD,Netherlands,165409.315,346042.0,0
2019,GHA,Ghana,GBR,United Kingdom,164022.315,384999.357,0
2019,USA,USA,SWE,Sweden,163271.72,327077.174,0
2019,ARG,Argentina,NLD,Netherlands,161769.562,375635.536,0
2019,AGO,Angola,ISR,Israel,161740.209,453690.282,0
2019,COL,Colombia,PER,Peru,161614.11,483669.259,0
2019,RUS,Russian Federation,NOR,Norway,159969.863,332489.823,0
2019,BRN,Brunei Darussalam,VNM,Viet Nam,159346.43,352009.468,0
2019,CIV,CÃ´te d'Ivoire,ESP,Spain,157072.323,353339.653,0
2019,TKM,Turkmenistan,ROU,Romania,156245.777,321428.1,0
2019,RUS,Russian Federation,THA,Thailand,154513.485,271382.134,0
2019,VNM,Viet Nam,KOR,Rep. of Korea,154118.727,299371.252,0
2019,TUR,TÃ¼rkiye,THA,Thailand,149730.518,337802.0,0
2019,LBY,Libya,HRV,Croatia,149212.763,292296.093,0
2019,DZA,Algeria,CUB,Cuba,146430.29,284230.5,0
2019,USA,USA,COL,Colombia,146047.256,301727.823,0
2019,IRQ,Iraq,MYS,Malaysia,145230.603,270834.0,0
2019,VEN,Venezuela,ITA,Italy,143323.089,438678.0,0
2019,COG,Congo,ESP,Spain,142271.736,254128.2,0
2019,DZA,Algeria,AUT,Austria,141941.612,277420.0,0
2019,MYS,Malaysia,KOR,Rep. of Korea,140364.969,279060.821,0
2019,KWT,Kuwait,ZMB,Zambia,139718.982,1873.684,0
2019,IRQ,Iraq,HRV,Croatia,138983.882,338258.2,0
2019,USA,USA,CZE,Czechia,137578.57,276608.0,0
2019,AZE,Azerbaijan,CAN,Canada,137282.652,272437.283,0
2019,USA,USA,CHE,Switzerland,135993.811,287626.389,0
2019,GBR,United Kingdom,ITA,Italy,135303.232,300200.668,0
2019,VNM,Viet Nam,AUS,Australia,133755.811,324232.289,0
2019,AZE,Azerbaijan,ROU,Romania,133141.119,266559.0,0
2019,BRN,Brunei Darussalam,JPN,Japan,132710.191,291618.298,0
2019,RUS,Russian Federation,AUS,Australia,132357.896,287770.0,0
2019,NGA,Nigeria,AUT,Austria,131960.124,270199.0,0
2019,PNG,Papua New Guinea,THA,Thailand,131744.215,335596.0,0
2019,COG,Congo,MYS,Malaysia,131705.044,192093.805,0
2019,CYP,Cyprus,BGR,Bulgaria,131379.738,296812.7,0
2019,RUS,Russian Federation,AUT,Austria,131287.383,266705.0,0
2019,GNQ,Equatorial Guinea,SGP,Singapore,131169.163,239831.0,0
2019,RUS,Russian Federation,AZE,Azerbaijan,129758.123,292328.237,0
2019,TCD,Chad,USA,USA,129717.508,269194.819,0
2019,NOR,Norway,PRT,Portugal,129033.91,273916.026,0
2019,IDN,Indonesia,JPN,Japan,128875.079,240860.639,0
2019,GNQ,Equatorial Guinea,KOR,Rep. of Korea,128711.979,237247.4,0
2019,NLD,Netherlands,ESP,Spain,127471.362,305778.185,0
2019,TGO,Togo,IND,India,126925.349,260355.0,0
2019,ECU,Ecuador,KOR,Rep. of Korea,126661.89,261568.075,0
2019,CMR,Cameroon,PRT,Portugal,126617.475,246539.976,0
2019,SAU,Saudi Arabia,NZL,New Zealand,126411.699,268458.0,0
2019,MEX,Mexico,JPN,Japan,125371.565,293689.0,0
2019,BRN,Brunei Darussalam,KOR,Rep. of Korea,124979.785,259629.91,0
2019,COL,Colombia,CIV,CÃ´te d'Ivoire,124486.738,316308.364,0
2019,BRA,Brazil,NOR,Norway,124426.793,371468.372,0
2019,BRA,Brazil,FRA,France,124302.948,313444.582,0
2019,AGO,Angola,NOR,Norway,123466.61,267210.015,0
2019,CIV,CÃ´te d'Ivoire,FRA,France,122870.501,291383.942,0
2019,GHA,Ghana,NLD,Netherlands,122381.213,263689.603,0
2019,PHL,Philippines,THA,Thailand,122304.822,50628.584,0
2019,CIV,CÃ´te d'Ivoire,DEU,Germany,118794.914,286364.883,0
2019,COD,Dem. Rep. of the Congo,PRT,Portugal,115936.457,239100.0,0
2019,NOR,Norway,TUR,TÃ¼rkiye,114763.3,232585.0,0
2019,KAZ,Kazakhstan,BRN,Brunei Darussalam,114708.955,229289.0,0
2019,GTM,Guatemala,USA,USA,113556.344,291261.022,0
2019,QAT,Qatar,MYS,Malaysia,109565.971,190282.0,0
2019,NOR,Norway,IND,India,108770.705,242014.755,0
2019,BRA,Brazil,PHL,Philippines,108587.777,265338.069,0
2019,IDN,Indonesia,CHN,China,108200.443,249002.155,0
2019,KAZ,Kazakhstan,SWE,Sweden,107660.055,267175.0,0
2019,NZL,New Zealand,SGP,Singapore,107290.037,160600.473,0
2019,AGO,Angola,NLD,Netherlands,103665.804,192859.966,0
2019,COG,Congo,NLD,Netherlands,102900.803,232071.0,0
2019,PNG,Papua New Guinea,SGP,Singapore,102657.708,185042.271,0
2019,POL,Poland,DEU,Germany,101451.028,217822.417,0
2019,PNG,Papua New Guinea,KOR,Rep. of Korea,101311.27,195216.2,0
